ndata,sigma,theta1_median,theta2_median,theta1_iqrs,theta2_iqrs,quartiles1_1,quartiles3_1,quartiles1_2,quartiles3_2,theta1_coverage,theta2_coverage
500,20.0,150.05829222317135,100.1010358509302,0.09682258406300548,0.12292170752405696,150.02135164983022,150.11817423389323,100.02239220856177,100.14531391608583,false,false
500,20.0,149.80668784689945,99.9473949054588,0.10147942281480482,0.1141456355410071,149.7684654535936,149.8699448764084,99.87461667723419,99.9887623127752,false,false
500,20.0,150.0197740699078,99.93222542960163,0.09901424135901493,0.11863254857838967,149.98358442712131,150.08259866848033,99.8573063348589,99.9759388834373,true,false
500,20.0,150.04843025004953,100.06265180905552,0.1136226075564366,0.09194986725933063,150.00618589847375,150.11980850603018,100.00659524345542,100.09854511071475,false,false
500,20.0,149.9249488641429,99.93287243494878,0.10751186133444435,0.11058107988880295,149.8860762070852,149.99358806841965,99.86178794327078,99.97236902315959,false,false
500,20.0,149.9043070902676,99.99093398036811,0.10525764598764908,0.10479857479948862,149.86768123284847,149.97293887883612,99.9231832926493,100.02798186744879,false,true
500,20.0,150.04931291172127,99.95312262807634,0.11167065796945508,0.11517143217031389,150.00846545332243,150.12013611129188,99.88116510240333,99.99633653457364,false,false
500,20.0,149.9770200035632,99.96440896245531,0.1188300928761521,0.11190165070648561,149.9330940005584,150.05192409343456,99.89268056056734,100.00458221127383,true,true
500,20.0,150.06998070770322,99.97126360314226,0.11308173101477337,0.11440928522057447,150.02866696967982,150.1417487006946,99.90053964051818,100.01494892573875,false,true
500,20.0,150.06901449902475,100.14046342214226,0.12382221247898428,0.11406449994079537,150.0207893736343,150.14461158611329,100.06777891464456,100.18184341458536,false,false
500,20.0,150.0047333931076,99.9699427838209,0.11689501074297937,0.11908294846344347,149.96127368734463,150.0781686980876,99.89331592632742,100.01239887479086,true,true
500,20.0,150.0438449367398,100.0076415499959,0.10230369386346183,0.12538426992198026,150.00463869931545,150.1069423931789,99.92404828986585,100.04943255978783,false,true
500,20.0,150.02188750681205,99.93350297418766,0.11397717460576473,0.10652340866177212,149.98226074210612,150.09623791671189,99.86788158415033,99.9744049928121,true,false
500,20.0,149.94160759803123,99.95020559582255,0.09548022288055336,0.10486387232936067,149.90402508536226,149.99950530824282,99.88440826482241,99.98927213715177,false,false
500,20.0,150.04281636816975,99.9334892091242,0.11427318678914844,0.11219719292851948,149.99904306490575,150.1133162516949,99.86249321116752,99.97469040409604,true,false
500,20.0,149.95842054067617,99.9474085393484,0.1060922733782661,0.11482466527772317,149.91943463807476,150.02552691145303,99.8737312461806,99.98855591145832,true,false
500,20.0,150.0284536499882,99.94006235189082,0.09942919575260589,0.11847457315705867,149.99108736522535,150.09051656097796,99.86262279147833,99.98109736463539,true,false
500,20.0,150.07144711217492,99.98550663420902,0.1079840113521584,0.11078716931935162,150.0308052613361,150.13878927268826,99.9085605422293,100.01934771154865,false,true
500,20.0,150.04352207300983,99.97149949440596,0.1135532616862065,0.127082220435085,150.00255694635467,150.11611020804088,99.88936238828471,100.0164446087198,false,true
500,20.0,149.84746283680713,100.0256007294384,0.1157222497607222,0.10682416692543484,149.80450939751455,149.92023164727527,99.95983744090208,100.06666160782751,false,true
500,20.0,149.99901062406656,99.94515880482624,0.11978751364642903,0.11182430506805474,149.9558082248654,150.07559573851182,99.87488247123967,99.98670677630773,true,false
500,20.0,150.0688128748301,99.94154405192097,0.1142230144879477,0.11172636571205885,150.02617401399147,150.1403970284794,99.87220344675055,99.9839298124626,false,false
500,20.0,150.04318870556853,100.40716865229933,0.1126727719016003,0.11666220052676124,150.004138169922,150.1168109418236,100.3335154061457,100.45017760667245,false,false
500,20.0,149.9901187643568,100.08298689382028,0.10810528662565844,0.10604122489829138,149.94883950003103,150.0569447866567,100.01706616924207,100.12310739414036,true,false
500,20.0,150.05652834393823,99.95978516446604,0.1108495283478419,0.1126485504267265,150.01242616723215,150.12327569558,99.888372582322,100.00102113274873,false,true
500,20.0,149.84506073689096,100.03492182065732,0.11840419791531076,0.10796971193255445,149.8013687321241,149.91977293003941,99.966375990263,100.07434570219556,false,true
500,20.0,150.043306509595,99.9653346538794,0.11307531202658083,0.10550426140233071,150.00306983357714,150.11614514560372,99.89793854762554,100.00344280902787,false,true
500,20.0,149.97537251830914,100.02205213165325,0.11183230383778664,0.11172530452373053,149.93411142796276,150.04594373180055,99.95388562046959,100.06561092499332,true,true
500,20.0,149.99255544640653,99.94721329869583,0.10473787988939876,0.10315285014374354,149.95508551594548,150.05982339583488,99.88347124895652,99.98662409910027,true,false
500,20.0,150.0649510541662,100.03584795821479,0.10439275156588224,0.10282916132614162,150.02604700104993,150.1304397526158,99.97179991384877,100.07462907517491,false,true
500,20.0,150.06137634895742,100.11908097428082,0.10332771627511761,0.11041145909156569,150.0215949063398,150.12492262261492,100.04882075678586,100.15923221587742,false,false
500,20.0,149.9200588826364,100.01723577464602,0.10971195470986572,0.11067600000289701,149.87842078216121,149.98813273687108,99.94841180239823,100.05908780240112,false,true
500,20.0,150.06021254419647,99.93425464672626,0.1058106221038031,0.12263211007724806,150.02097662997937,150.12678725208318,99.85766206892863,99.98029417900588,false,false
500,20.0,149.99262835246503,99.95676634695079,0.11032115579234869,0.12009668118142258,149.95281065733465,150.063131813127,99.8800411110106,100.00013779219202,true,true
500,20.0,149.54895141531455,100.02041580059817,0.1116761851568242,0.11099582340764869,149.50765634686195,149.61933253201877,99.94889983636766,100.05989565977531,false,true
