ndata,sigma,theta_median,theta_iqrs,quartiles1,quartiles3,theta_coverage
50,20.0,100.39793511179388,1.0920838135070738,99.70611493359968,100.79819874710675,true
50,20.0,99.47948257447491,1.1203046451617524,98.7540198340038,99.87432447916555,false
50,20.0,100.69110864438127,1.106052263653794,99.99510553156958,101.10115779522337,true
50,20.0,100.59151906201062,1.1381442914603213,99.87609299168855,101.01423728314887,true
50,20.0,99.28526460938664,1.128972628475367,98.598219385878,99.72719201435336,false
50,20.0,100.3456650319853,1.1287514695021628,99.63507750038937,100.76382896989153,true
50,20.0,99.65412899430068,1.1342737857800103,98.91488299070957,100.04915677648958,true
50,20.0,99.41131235235882,1.1513817089417984,98.67844212583309,99.82982383477488,false
50,20.0,100.89083852739579,1.1315726542104585,100.17948977111746,101.31106242532792,false
50,20.0,99.44107570810164,1.1339712932530404,98.72349659101478,99.85746788426782,false
50,20.0,99.354702274791,1.1477131979928856,98.59772693791297,99.74544013590585,false
50,20.0,100.08006791869141,1.1719438867591379,99.34569392491058,100.51763781166972,true
50,20.0,101.22563450425568,1.163608891785728,100.49033312399861,101.65394201578434,false
50,20.0,99.75284173207794,1.061469567668766,99.07800846960994,100.1394780372787,true
50,20.0,99.34682659348866,1.1840554297784394,98.61640438795183,99.80045981773027,false
50,20.0,99.8596873298425,1.0293884188529887,99.21226748669076,100.24165590554375,true
50,20.0,99.68730535685191,1.1509126779755547,98.9741202673156,100.12503294529115,true
50,20.0,99.341728819674,1.1399245789656902,98.62581327540573,99.76573785437142,false
50,20.0,99.3399604163817,1.0694265865846404,98.69267735529412,99.76210394187876,false
50,20.0,99.70070317056182,1.1594703882285984,98.96761340561169,100.12708379384028,true
50,20.0,100.71558823220862,1.141177958381462,99.99448057960743,101.13565853798889,true
50,20.0,99.74552129990326,1.1392828611783443,99.03180351604347,100.17108637722181,true
50,20.0,99.83285801493207,1.15068320667433,99.08811619555073,100.23879940222506,true
50,20.0,99.37860786396672,1.1720421855058873,98.64386019687282,99.81590238237871,false
50,20.0,99.87922085896966,1.1915781086474055,99.12080225379779,100.3123803624452,true
50,20.0,100.81620447312233,1.0698791367774163,100.13697816993869,101.2068573067161,false
50,20.0,99.88570835998172,1.1519166759809707,99.1480661392265,100.29998281520747,true
50,20.0,99.30240281016566,1.1690609624004935,98.56407969824781,99.7331406606483,false
50,20.0,100.4061227476906,1.1088680447200971,99.70600977693387,100.81487782165397,true
50,20.0,100.31383152030207,1.1732136622331524,99.5795174000804,100.75273106231356,true
50,20.0,99.838284391115,1.1435126229357309,99.10779862614993,100.25131124908566,true
50,20.0,99.92742560916462,1.1779489543522743,99.19622898438841,100.37417793874069,true
50,20.0,100.25301715534668,1.1266626436634368,99.5359773540463,100.66263999770973,true
50,20.0,102.1672228580178,1.040884004740576,101.48963029781407,102.53051430255465,false
50,20.0,99.45558719684055,1.055052865577764,98.79059642507087,99.84564929064864,false
50,20.0,99.4938601636884,1.104136110538775,98.79364276177034,99.89777887230912,false
50,20.0,102.37640578026156,1.064977483732946,101.6991968006288,102.76417428436174,false
50,20.0,101.6625177423252,1.0420888279310532,101.00828682720878,102.05037565513983,false
50,20.0,99.83674244617282,1.149943310747176,99.11063758428625,100.26058089503343,true
50,20.0,100.69210664547757,1.039152085148146,100.03838430778903,101.07753639293718,false
50,20.0,102.48034929911614,1.0750924763517276,101.80633363039843,102.88142610675015,false
50,20.0,99.81079929226567,1.1425367012613492,99.10345966650254,100.2459963677639,true
50,20.0,100.58249495083487,1.0667847253529885,99.90215949172392,100.96894421707691,true
50,20.0,100.2450319360955,1.0577859866842374,99.57943820571501,100.63722419239924,true
50,20.0,100.76142200013253,1.1001190973528026,100.07004434414662,101.17016344149943,false
50,20.0,100.49285619471405,1.10324329799775,99.78260662832488,100.88584992632263,true
50,20.0,101.03418997246814,1.1064753412892543,100.3279710416313,101.43444638292056,false
50,20.0,100.04008774204462,1.0710830708704577,99.34613214861443,100.41721521948489,true
50,20.0,99.87740669714944,1.1678301368507817,99.12871280430983,100.29654294116061,true
50,20.0,100.35394513315939,1.1266298727705362,99.63335926826039,100.75998914103093,true
50,20.0,100.46588293945518,1.0591621863652563,99.79958009299483,100.85874227936009,true
50,20.0,99.90101412182929,1.1300942764163153,99.19341743138654,100.32351170780285,true
50,20.0,99.79172818764584,1.1791106731371457,99.0675363865762,100.24664705971334,true
50,20.0,100.4078528780743,1.1483159543433032,99.68176542446562,100.83008137880893,true
50,20.0,102.61804673259816,1.060436835425321,101.93476421205705,102.99520104748237,false
50,20.0,99.31377496061944,1.0850969317011305,98.65954410036595,99.74464103206708,false
50,20.0,100.32638644063934,1.1286000692090994,99.60828878203128,100.73688885124038,true
50,20.0,101.45588979795815,1.108631042549078,100.75168702968494,101.86031807223402,false
50,20.0,100.88338214334468,1.0534008911396455,100.22013037182019,101.27353126295984,false
50,20.0,103.24003557002426,1.0613164705662825,102.56785812930548,103.62917459987176,false
50,20.0,99.47192571673284,1.1414493403436126,98.75525073655314,99.89670007689675,false
50,20.0,100.1497813524391,1.1274818729970804,99.43799152467537,100.56547339767245,true
50,20.0,102.89175080217865,1.048348242130146,102.22968538181325,103.2780336239434,false
50,20.0,99.33171763419486,1.10238110889307,98.62990385432329,99.73228496321636,false
50,20.0,100.44838127106055,1.1523534428739879,99.71171997054907,100.86407341342306,true
50,20.0,100.83750711800141,1.1015160334728904,100.13015828508965,101.23167431856254,false
50,20.0,100.00589715451332,1.101983103947532,99.32905831600394,100.43104141995147,true
