parameters,2.5%,25.0%,50.0%,75.0%,97.5%
θ1,145.74716027967014,146.2914617856081,147.18935773537663,148.6806592000513,154.09332878661533
θ2,72.23009929157477,89.06334224108298,96.97325694319977,103.60414679973469,111.79192105043082
θ1,149.28824704359837,149.37171525836473,149.5033712449533,149.72962265131017,150.50791026782315
θ2,98.62260876751891,104.61586265923401,107.42590133608357,109.79987833499092,113.32022331006998
θ1,150.00363523324046,150.05338617337026,150.1336100769546,150.27744262499056,150.7079943002644
θ2,95.26413064998027,99.74566992856433,101.50896263858311,103.03476342324974,104.98526379979417
θ1,149.93529706296303,149.96525111448875,150.01103397146568,150.08889250821125,150.3662420397414
θ2,93.53050385120426,96.48304317033596,98.02473094171857,99.37550031951866,101.83347741196995
θ1,149.97803391902977,149.9879903003656,150.0039891851123,150.0336636960705,150.13762370845956
θ2,97.51163724929349,99.31467828497586,100.15364341631748,100.9876988040891,102.40796088675151
