ndata,sigma,theta1_median,theta2_median,theta1_iqrs,theta2_iqrs,quartiles1_1,quartiles3_1,quartiles1_2,quartiles3_2,theta1_coverage,theta2_coverage
100,20.0,148.32625872980248,99.91616840054371,1.8700340188225368,0.3571723603078709,147.49821725552184,149.36825127434437,99.6840823622184,100.04125472252628,false,true
100,20.0,150.77770026414908,99.80754240012362,1.9171619356111478,0.38099472968599457,149.99335226989962,151.91051420551076,99.5702791953647,99.9512739250507,true,false
100,20.0,150.04964941488493,100.07018684627943,1.883144318525666,0.336529418753571,149.27859485560978,151.16173917413545,99.85612692101765,100.19265633977122,true,true
100,20.0,151.6922121002586,100.28545635319472,2.223963332141807,0.39580662017040424,150.7536902137344,152.9776535458762,100.03871558723544,100.43452220740585,false,false
100,20.0,151.58018689450756,99.83699851100047,2.1111745911527464,0.39458610511213976,150.65215319656397,152.76332778771672,99.58482586670992,99.97941197182206,false,false
100,20.0,148.37589232091608,101.37490220362893,1.6961655806675822,0.35603346440936434,147.63955733998245,149.33572292065003,101.15300023670682,101.50903370111618,false,false
100,20.0,150.7802930971887,99.79653813914723,1.7979618411675062,0.41607889499431394,150.01026109018386,151.80822293135137,99.53305075303984,99.94912964803416,false,false
100,20.0,150.260562629785,99.77475368879783,1.5684190858157194,0.38308239594988436,149.56737173214404,151.13579081795976,99.53771782964881,99.9208002255987,true,false
100,20.0,151.53122234113332,99.9954717727412,2.0019785418509457,0.40560671194488407,150.70779607860615,152.7097746204571,99.73651756843877,100.14212428038365,false,true
100,20.0,149.3176791851243,99.8627193433363,1.8229575964398919,0.3572075950413449,148.58270064289425,150.40565823933414,99.63108265454046,99.98829024958181,true,false
100,20.0,151.1067719566904,99.83287397295115,2.017075791804814,0.34835201426139406,150.23681026691628,152.2538860587211,99.61044240437722,99.95879441863862,false,false
100,20.0,151.1732648174363,100.05394771768802,2.177282056943426,0.38834083053450286,150.17863676522535,152.35591882216877,99.81453066764013,100.20287149817463,false,true
100,20.0,149.22336044499505,99.95064779168246,2.332272376666566,0.36359245520392847,148.22417920739548,150.55645158406205,99.7245659707726,100.08815842597653,true,true
100,20.0,149.74327447005018,100.6853544678203,1.927307378541684,0.3608273164287539,148.91447109400292,150.8417784725446,100.45599724500036,100.81682456142912,true,false
100,20.0,152.1713111370221,99.94328551876656,2.294268818706172,0.3840637921797878,151.15193017282888,153.44619899153506,99.70127814455726,100.08534193673705,false,true
100,20.0,146.813228066874,100.47500246240637,1.9329112866472258,0.3583220972327439,146.0103518262012,147.94326311284843,100.24664513364493,100.60496723087768,false,false
100,20.0,147.5206894200811,100.32591568178417,2.1312270028144553,0.38312167377394246,146.57311544155993,148.7043424443744,100.08132989408364,100.46445156785758,false,false
100,20.0,151.5977773420289,99.84643852822572,2.210925427240255,0.40161338725903306,150.6381381935134,152.84906362075367,99.59177446519568,99.99338785245472,false,false
100,20.0,148.89485124934555,100.05524166635007,1.6341492051280397,0.38728966537372855,148.2396565026815,149.87380570780954,99.80867032218336,100.19595998755709,false,true
100,20.0,149.49111575313393,99.79841807699316,1.2899549866077962,0.3303795320561562,148.97159111478425,150.26154610139204,99.5954452453228,99.92582477737895,true,false
100,20.0,150.16059564630734,99.90464656307951,2.2728021860271213,0.3877915017679925,149.1760003910417,151.44880257706882,99.65740680621002,100.04519830797801,true,true
100,20.0,149.50406180330208,99.78960339771533,2.2947866189219326,0.3727546350459505,148.47217690554555,150.76696352446749,99.54992766492624,99.9226822999722,true,false
100,20.0,150.3248389341647,101.3268342222271,1.873320511608398,0.3782382271126039,149.52867755297518,151.40199806458358,101.08548528641673,101.46372351352933,true,false
100,20.0,147.67224769303522,100.36802832914742,1.937966220805805,0.36241215184303144,146.81495632500693,148.75292254581274,100.14212478429603,100.50453693613906,false,false
100,20.0,148.75149602938512,100.44275742522035,2.385867498905327,0.34642175555815413,147.7102890772638,150.09615657616914,100.22640282248292,100.57282457804108,true,false
100,20.0,151.82712155796378,99.89743886241206,1.855698437652876,0.37398853487573547,151.02937965686397,152.88507809451684,99.66749220094928,100.04148073582502,false,true
100,20.0,149.64540290668555,99.92110571063401,2.179030551386944,0.36411046777305955,148.66310043229007,150.842130983677,99.6904870350406,100.05459750281366,true,true
100,20.0,147.51396834519443,100.12375908268405,1.3448559309162533,0.3475764023486647,146.9580710183887,148.30292694930495,99.91119460486976,100.25877100721843,false,true
100,20.0,148.41947529127725,100.02403121732871,1.785664966962912,0.377682486910075,147.6672493446261,149.452914311589,99.78366717899317,100.16134966590324,false,true
100,20.0,148.57230200748086,100.03876404970728,2.1742009456582423,0.3953080989902986,147.60876419906322,149.78296514472146,99.78510063524756,100.18040873423786,false,true
100,20.0,148.58920092673708,99.77661112972783,1.7754569995730947,0.37167901310996854,147.8800025837384,149.65545958331148,99.54201739103209,99.91369640414206,false,false
100,20.0,149.25639818143458,100.07373135538799,1.821961735143276,0.35557929342566297,148.48283394718982,150.3047956823331,99.84837390681643,100.2039532002421,true,true
100,20.0,149.30111418995554,100.01083889061903,1.655517365908537,0.37237547529824155,148.60728343307596,150.2628007989845,99.7777772470619,100.15015272236015,true,true
100,20.0,146.91795497516824,100.14949397188639,1.4841457423269446,0.37037895687190314,146.30452464902632,147.78867039135326,99.9112549219061,100.28163387877801,false,true
100,20.0,148.869948808436,99.83243648112608,1.7265086718174985,0.37891535382411234,148.17412072276431,149.9006293945818,99.59115931978583,99.97007467360994,false,false
100,20.0,151.91204659270525,100.19252285453967,2.1791714931862316,0.3628931664667192,150.9705642617344,153.14973575492064,99.96086978936661,100.32376295583333,false,true
100,20.0,151.60708728943393,100.72980317543093,1.8319312964756023,0.3716415733217673,150.8058352368294,152.637766533305,100.49629054625103,100.8679321195728,false,false
100,20.0,150.29973632951715,100.225301382315,2.1162243065413975,0.39445815599130185,149.36894648493563,151.48517079147703,99.97493290917376,100.36939106516506,true,true
100,20.0,151.0052299271323,100.31035492457477,2.232593081573185,0.35929459448414036,150.0502119682321,152.2828050498053,100.07834955249274,100.43764414697688,false,false
100,20.0,149.50794081595137,99.82013866399993,1.933170727319009,0.35097142709513207,148.66325013068615,150.59642085800516,99.60393429168258,99.95490571877771,true,false
100,20.0,148.82789498681683,100.31933433919619,2.098008070651872,0.35356357432561936,147.94453098248783,150.0425390531397,100.09993170367599,100.45349527800161,true,false
100,20.0,147.3007394885379,99.79129643140578,1.7167650785723652,0.39321633451281457,146.55986647928393,148.2766315578563,99.54316600682296,99.93638234133577,false,false
100,20.0,149.00682920826475,100.13121709751346,2.091416683368351,0.3864197954532642,148.08802616704702,150.17944285041537,99.8877174320311,100.27413722748436,true,true
100,20.0,151.11249208024472,99.81328791160288,1.6393531809737283,0.3716514200335297,150.42208986007782,152.06144304105155,99.57535504974867,99.9470064697822,false,false
100,20.0,147.2687678907697,100.10669422467666,1.411046528243645,0.3538322281685282,146.66508504612844,148.07613157437208,99.88323817514697,100.2370704033155,false,true
100,20.0,150.4995779770423,100.49840293138166,2.102685563167313,0.38896166752635963,149.59741128061003,151.70009684377735,100.24980688972903,100.63876855725539,true,false
100,20.0,149.3603923655735,100.15457032766358,1.8456906683501302,0.3693456718357311,148.59285569364687,150.438546361997,99.92175888689971,100.29110455873544,true,true
100,20.0,148.3752044848825,100.03873779726703,2.321648490858564,0.38315358922824316,147.362196856164,149.68384534702255,99.79956384906174,100.18271743828998,false,true
100,20.0,150.33233255974625,100.33183754679112,2.1604262900214906,0.38390548236679933,149.36713568515086,151.52756197517235,100.08924906321442,100.47315454558122,true,false
100,20.0,150.82858728524525,99.77105433946238,1.425339043960065,0.3913792465940986,150.21587265343283,151.6412116973929,99.52264987374372,99.91402912033782,false,false
100,20.0,151.33495658935186,99.98042450931604,2.0515384719268184,0.3964195096508689,150.46737518074346,152.51891365267028,99.72262643623414,100.119045945885,false,true
100,20.0,151.07356629162342,100.19243100109,1.7588222775052316,0.3839305585813264,150.32613641113804,152.08495868864327,99.94928158443167,100.333212143013,false,true
100,20.0,149.11801543094498,99.77838171736427,1.8201223387926575,0.3613276465140558,148.3559114909267,150.17603382971936,99.54692790863022,99.90825555514428,true,false
100,20.0,148.93297397184608,99.91237998478334,1.9889424120574404,0.36509980993828606,148.07675435199184,150.06569676404928,99.68274782096853,100.04784763090682,true,true
100,20.0,151.2305226034107,100.15435551831973,2.0351733839143265,0.3944275946810052,150.33820258164687,152.3733759655612,99.90173321506624,100.29616080974725,false,true
100,20.0,151.3877289154094,99.9332058881064,1.6979931923422384,0.4250781644297632,150.67844565230936,152.3764388446516,99.66075344820513,100.08583161263489,false,true
100,20.0,148.7979620864432,100.54511138517181,1.942201258508021,0.35380487645670655,147.98653399775876,149.92873525626678,100.32471157392588,100.67851645038259,false,false
100,20.0,148.32289285806024,100.13069238783666,1.7679384568999694,0.3590224859682678,147.59382653227811,149.36176498917808,99.90478940159944,100.26381188756771,false,true
100,20.0,150.10729245752327,99.97128702106943,1.9465665092020572,0.3741664980966988,149.22785568983568,151.17442219903774,99.73459219582278,100.10875869391948,true,true
100,20.0,150.2830541443157,99.81777057683401,1.6732816782174496,0.39435677388874524,149.54994151352005,151.2232231917375,99.5658586124753,99.96021538636404,true,false
100,20.0,150.2487812408636,99.80171881114651,1.8212511152937907,0.3753667535757046,149.45136336778336,151.27261448307715,99.5624594836622,99.9378262372379,true,false
100,20.0,146.08193961818148,100.5479197065076,1.2666917534641868,0.32634040188450797,145.5454363095872,146.81212806305138,100.34054817811777,100.66688858000228,false,false
100,20.0,145.3227744142885,100.0165938041007,1.810654435137593,0.34348335987588996,144.53751883179214,146.34817326692973,99.79885635166309,100.14233971153898,false,true
100,20.0,148.0530363508754,99.87684657300812,1.8261704903160023,0.37124919557543024,147.3169365751295,149.1431070654455,99.64084240449344,100.01209160006887,false,true
100,20.0,150.7495261563188,100.67951124048628,1.6453335421315671,0.38044380131073297,150.07284096620327,151.71817450833484,100.4426592961767,100.82310309748743,false,false
100,20.0,149.89225809354713,100.16100775115734,1.975686380038411,0.362619596997348,149.11184567976656,151.08753205980497,99.93653015914899,100.29914975614633,true,true
100,20.0,148.87729167726687,99.8598316912648,2.197374621032111,0.37013675545003366,147.88819576093124,150.08557038196335,99.62575854555743,99.99589530100747,true,false
100,20.0,148.03078882920266,99.81931633565856,1.9218585269174184,0.3704041993768641,147.23114358004264,149.15300210696006,99.58284418283596,99.95324838221282,false,false
100,20.0,150.7999593509981,99.98437181752027,1.93550100429934,0.3888267225442945,149.9447632662748,151.88026427057414,99.7383473349093,100.1271740574536,true,true
100,20.0,150.42542288198877,100.12091697984832,1.9757507708798698,0.39855688926319033,149.56214243258063,151.5378932034605,99.8669208980583,100.26547778732149,true,true
100,20.0,150.26121914669977,99.89855523595381,2.4263761321883806,0.3891056984542729,149.1989844471776,151.62536057936597,99.64846980655643,100.03757550501071,true,true
100,20.0,147.40199711845247,101.76451249855543,1.9105098770733946,0.35607418366693366,146.55085429183626,148.46136416890965,101.54000412928308,101.89607831295001,false,false
100,20.0,149.9354548181904,100.43663932526617,1.9901441298297584,0.38202275102229066,149.04408150862048,151.03422563845024,100.19292197330722,100.57494472432951,true,false
100,20.0,148.13829940264907,99.93098766818065,1.9400653273021078,0.34717399076016875,147.27430634743538,149.2143716747375,99.71111543617614,100.05828942693631,false,true
100,20.0,145.48085860247878,100.12046995744988,1.7876799008869284,0.33378523963618534,144.72391706503134,146.51159696591827,99.90838390435974,100.24216914399592,false,true
100,20.0,149.57511203585068,99.98715040042586,1.9403211343566795,0.37360489843716493,148.74283788626806,150.68315902062474,99.75419337109847,100.12779826953563,true,true
100,20.0,151.07570432393987,99.77375613593739,2.4516209612554007,0.3697459175965605,149.97143411411008,152.42305507536548,99.54064355405072,99.91038947164728,true,false
100,20.0,150.82275040678167,99.79089917405261,2.3701297715721807,0.36014769171509897,149.7152593234382,152.08538909501038,99.5662894245291,99.9264371162442,true,false
100,20.0,150.3608750710776,99.80063097850316,2.0526539413402247,0.33970377033357124,149.4645310399347,151.51718498127494,99.58452905380783,99.9242328241414,true,false
100,20.0,151.0044082596146,99.85295516369052,2.1307136441787122,0.40712847056377655,150.04773422830434,152.17844787248305,99.59416407124453,100.00129254180831,false,true
100,20.0,151.0299683159679,100.15324934542343,1.5909771172521516,0.37899460733817136,150.37224045540142,151.96321757265358,99.91414945142735,100.29314405876552,false,true
100,20.0,147.30865463695076,100.1921248364103,2.0620000917706705,0.3587502703934291,146.43935879894863,148.5013588907193,99.96658018067075,100.32533045106418,false,true
100,20.0,151.07678607691952,100.43374894733756,1.6692266115275345,0.37325561012134756,150.39049899816587,152.0597256096934,100.19858511792961,100.57184072805096,false,false
100,20.0,150.87039914549786,99.78195623160916,1.8917835356349428,0.4027428060097549,150.03085890369817,151.92264243933312,99.52551068437626,99.92825349038601,false,false
100,20.0,149.18961901044264,100.51120228825192,1.9795798105181461,0.3825001813569031,148.2953346067232,150.27491441724135,100.26320539852458,100.64570557988148,true,false
100,20.0,149.77279639270319,99.99521817347178,1.567334345622271,0.35772475466498577,149.13401933019196,150.70135367581423,99.76942751545509,100.12715227012008,true,true
100,20.0,150.12084836512747,99.89400408807992,2.121451038017341,0.4050984435636025,149.19455627470404,151.31600731272138,99.63551666567152,100.04061510923512,true,true
100,20.0,149.95584771164692,99.81431186652586,1.6405145440696742,0.38288539864460347,149.2578048054699,150.89831934953958,99.57346768869152,99.95635308733613,true,false
100,20.0,146.15510966256056,100.3939907692712,1.9713808358104359,0.338024171713073,145.2887940420197,147.26017487783014,100.17975357978857,100.51777775150164,false,false
100,20.0,149.14651558781156,100.17494342686788,1.8942468542527138,0.36468426297152234,148.33698250468294,150.23122935893565,99.94412118990473,100.30880545287626,true,true
100,20.0,146.53340797852684,100.30604842168681,2.353757521990559,0.34050063552422216,145.48823055673336,147.84198807872392,100.09327380902766,100.43377444455189,false,false
100,20.0,149.7679527414734,100.53948894221365,1.843279067573178,0.35804709994745565,148.99216734845237,150.83544641602555,100.31514688713429,100.67319398708175,true,false
100,20.0,150.60021626358508,100.02242711932143,2.1035618705074057,0.37426132315322036,149.69727044054298,151.80083231105039,99.79437390427182,100.16863522742504,true,true
100,20.0,151.80838231992527,100.6463028785551,2.191602709253715,0.374224357451979,150.87446368827125,153.06606639752496,100.411498789987,100.78572314743897,false,false
100,20.0,150.8881366606737,99.90117342672559,1.8413055507080287,0.40442882563323224,150.11232541019086,151.9536309608989,99.64592989787177,100.050358723505,false,true
100,20.0,149.10212648759767,99.97962486282259,1.8710179371708477,0.36608558177445616,148.3006496542926,150.17166759146346,99.75232202756587,100.11840760934032,true,true
100,20.0,148.7288118643475,99.84533352865913,2.0706511291236893,0.375395257774116,147.8187134996238,149.8893646287475,99.60771581458505,99.98311107235916,false,false
100,20.0,148.30563053182092,100.55216582669485,1.9550990875177376,0.3759165421186168,147.4552874322718,149.41038651978954,100.31430377854731,100.69022032066593,false,false
100,20.0,148.68250320673803,99.88454970225732,1.7777692574802018,0.3799809955552007,147.91018318778586,149.68795244526606,99.64053684037665,100.02051783593186,false,true
100,20.0,150.3793460650844,99.84027055000793,2.006297115955107,0.3802553559626318,149.4943692959911,151.5006664119462,99.6025614540993,99.98281681006193,true,false
100,20.0,149.67120397067978,99.76931295449315,1.721963799755315,0.3763416696643276,148.95445897034028,150.6764227700956,99.52923454405347,99.9055762137178,true,false
100,20.0,148.60598675260235,100.35769588698902,1.8339134592967241,0.35425365766710115,147.8516258611111,149.68553932040783,100.13271818412962,100.48697184179672,false,false
100,20.0,150.6517605271991,100.40582055153683,1.8194197424761853,0.352266443623364,149.9080061340728,151.72742587654898,100.18304300979779,100.53530945342115,true,false
100,20.0,149.81039292115054,100.38637936362753,1.5214736251496674,0.38861329518401533,149.17494606989362,150.6964196950433,100.14450386735137,100.53311716253539,true,false
100,20.0,151.0460427151201,100.03566260757226,1.5961096399528287,0.4027249912045079,150.38034247645993,151.97645211641276,99.78359895738575,100.18632394859026,false,true
100,20.0,148.155626895073,99.79780600119048,1.7967866324199804,0.36412601096893127,147.38451885588395,149.18130548830393,99.56730238581622,99.93142839678515,false,false
100,20.0,149.99817103816542,100.16104113389949,2.307793650623097,0.39169303891770824,148.97696535552427,151.28475900614737,99.90949079224275,100.30118383116046,true,true
100,20.0,150.0420218078881,100.0292625521922,1.685541744814799,0.392057252065797,149.388543010617,151.0740847554318,99.7872936684419,100.1793509205077,true,true
100,20.0,147.84518779420625,100.65576148973176,1.6263841335585028,0.3488976374562043,147.167246247798,148.7936303813565,100.43133251772875,100.78023015518495,false,false
100,20.0,150.99750325929955,99.84369350757007,1.939823712481342,0.3808881772800561,150.19077522839655,152.1305989408779,99.60204314668002,99.98293132396007,false,false
100,20.0,149.8191935017699,99.81763381254552,1.617159577783326,0.3616885646064816,149.1327116183218,150.74987119610512,99.59197168631925,99.95366025092574,true,false
100,20.0,149.319778157318,100.1536216776399,2.0350289591305284,0.35006658831635207,148.47104776959998,150.5060767287305,99.93410377815933,100.28417036647568,true,true
100,20.0,150.91213293283764,100.37676924451301,1.6721341176762223,0.3741321843730816,150.24112400277767,151.9132581204539,100.13695045497619,100.51108263934927,false,false
100,20.0,151.20402949916317,99.81919169618433,1.7219203608894134,0.38239144646178147,150.4704117818265,152.1923321427159,99.576091131666,99.95848257812779,false,false
100,20.0,149.49929108959634,99.84274995965856,2.071669431753719,0.3580829463818844,148.59809374815723,150.66976317991094,99.61804131752521,99.9761242639071,true,false
100,20.0,150.28021676272596,99.82339699470299,2.2859213628312887,0.4093652288831464,149.2572584207166,151.54317978354788,99.56292613386594,99.97229136274909,true,false
100,20.0,151.9335241880829,100.19337134357593,2.126751764721888,0.4206608603679456,151.028485959133,153.1552377238549,99.92720467787106,100.347865538239,false,true
100,20.0,149.17630493668798,99.95299818293091,2.029354355864541,0.3658348027503564,148.25836816267793,150.28772251854247,99.72084560564065,100.086680408391,true,true
100,20.0,148.68458796450813,99.81584384283113,2.0674333500172963,0.39319351605409736,147.76571111359044,149.83314446360774,99.56102768251807,99.95422119857217,false,false
100,20.0,151.16515150021127,100.87787361668944,2.0264333181980305,0.38886602576116047,150.27936035386762,152.30579367206565,100.63343718803658,101.02230321379774,false,false
100,20.0,151.08529638752384,99.88810457738498,2.3208596851715697,0.4080405834557297,150.07301851619513,152.3938782013667,99.63142735985312,100.03946794330885,false,true
100,20.0,148.38770538675988,100.07359818447398,1.8029426758827185,0.38319025226637393,147.63005582091165,149.43299849679437,99.83043079056924,100.21362104283561,false,true
