parameters,2.5%,25.0%,50.0%,75.0%,97.5%
θ1,147.49893548296401,148.80499707383007,150.85103264715642,154.5733617629287,166.4395873114114
θ2,86.89165521444616,97.76060470945421,101.41972494024702,103.42150609458932,104.69335701498443
θ1,147.81861214145223,148.0715935172766,148.4563953682798,149.11443751467658,151.48032752328265
θ2,97.17100533170095,99.66039870905813,100.46274429597936,100.8791599890975,101.1339288061133
θ1,148.72235949409136,148.85902145792383,149.0620486037322,149.4349059974566,150.71415388229005
θ2,98.2746020072774,99.43674135763334,99.79669418635422,100.01422104714271,100.13812048633622
θ1,149.9731564307585,150.03871313138833,150.1380969959416,150.29145591686083,150.85890424453177
θ2,99.47050249590006,99.98841024393036,100.1628847669582,100.27513133440654,100.34512585568076
θ1,149.99807502440734,150.02307225951148,150.06164758404896,150.1304408628705,150.3492255118603
θ2,99.64541231341246,99.90344430482013,99.9841647305182,100.0272339287153,100.05260356193301
