parameters,2.5%,25.0%,50.0%,75.0%,97.5%
θ1,149.33361938223496,149.72424257847393,150.15697843967266,150.69568152076124,151.90920645014447
θ2,97.85193792069151,99.09183938702927,99.69854263043732,100.32988460861887,101.33747303425822
θ1,147.27090147745147,147.97622150572394,148.57309529937692,149.21947888647068,150.46446462118053
θ2,98.37787315083325,99.55795013870318,100.20426383537219,100.79607621343055,101.80091740182414
θ1,149.77660243115795,149.85397863670767,149.9709456662759,150.17203431658288,150.77260814399799
θ2,98.198777704082,99.30998923757113,99.82936319095543,100.26287756736797,100.85993705324272
θ1,149.22078372778196,149.2692272509945,149.34820363043093,149.4712853759362,149.88421273256864
θ2,98.39520062759645,99.36474160384951,99.7999938163041,100.2111180222083,100.71716808177503
θ1,149.98175620217157,149.99916427902377,150.026168346953,150.0717897496516,150.22625590884303
θ2,98.7813944340981,99.35309628079364,99.60434827362553,99.79613039237219,100.00202509102974
