ndata,sigma,theta_median,theta_iqrs,quartiles1,quartiles3,theta_coverage
100,20.0,147.15938574897595,3.402967024285431,145.63091565664928,149.0338826809347,false
100,20.0,145.85096827905824,3.31340934167838,144.3305452924846,147.64395463416298,false
100,20.0,151.35904874340355,3.4731471795149673,149.6815541409809,153.15470132049586,true
100,20.0,153.6361482353771,3.6403850615756426,151.94973794754938,155.59012300912502,false
100,20.0,151.42075956547802,4.42466069267067,149.33013813384457,153.75479882651524,true
100,20.0,152.2349558725638,3.7190027663558283,150.5642561089975,154.28325887535334,false
100,20.0,141.65410091111573,3.1804672641638376,140.1667945332928,143.34726179745664,false
100,20.0,145.10962609530065,3.4391099133059413,143.44863394011952,146.88774385342546,false
100,20.0,148.38069226150947,3.5178238521242804,146.68575337389325,150.20357722601753,true
100,20.0,145.5876610518743,2.9863217440813514,144.21934991812054,147.2056716622019,false
100,20.0,152.46110668414877,3.9041952012559022,150.69567338966854,154.59986859092444,false
100,20.0,152.04382407370383,3.9019547450190544,150.20303218170955,154.1049869267286,false
100,20.0,154.55322940194512,4.3032033326520605,152.52575413457595,156.828957467228,false
100,20.0,151.70184531899554,4.457643250200562,149.5946187949075,154.05226204510805,true
100,20.0,150.6253052676342,3.5080853740770976,149.02217669191396,152.53026206599105,true
100,20.0,149.43743221693057,4.143787649970875,147.4728611974358,151.61664884740668,true
100,20.0,146.89846442165756,3.1360589728995194,145.49100787797906,148.62706685087858,false
100,20.0,147.45467993479596,3.6204991656348966,145.8101067702541,149.430605935889,false
100,20.0,152.95181308484888,4.6923522546529455,150.74793517699078,155.44028743164372,false
100,20.0,147.53153505433494,3.454210904626507,146.00243996622794,149.45665087085445,false
100,20.0,150.07886705686826,2.7130445814359803,148.86958525032662,151.5826298317626,true
100,20.0,150.4268495755329,3.0796071504854012,149.01535176572435,152.09495891620975,true
100,20.0,145.74432958241024,3.444995965553261,144.19412013133308,147.63911609688634,false
100,20.0,148.0064206418462,4.040652636073247,146.08166322960713,150.12231586568038,true
100,20.0,147.82693649552496,3.57155292556547,146.09756038142515,149.66911330699062,false
100,20.0,150.0022294263598,4.127927457144864,148.00730282708258,152.13523028422745,true
100,20.0,148.80166064785664,3.4103820883931064,147.2583326960894,150.66871478448252,true
