ndata,sigma,theta_median,theta_iqrs,quartiles1,quartiles3,theta_coverage
200,1.0,150.1183966887999,0.25752856026224435,150.02170384914405,150.2792324094063,false
200,1.0,150.12577580762155,0.25007257772796265,150.03144082311337,150.28151340084133,false
200,1.0,149.9569817439349,0.2848770523922326,149.84949809225623,150.13437514464846,true
200,1.0,149.17821406073335,0.32273103098441425,149.05278618871267,149.3755172196971,false
200,1.0,149.57775988242804,0.28654054803851636,149.47100561831542,149.75754616635393,false
200,1.0,150.04532569036323,0.25687454233613494,149.95341502250187,150.210289564838,true
200,1.0,149.92121517047315,0.26599787856736157,149.82283966078444,150.0888375393518,true
200,1.0,150.134612782307,0.2603802819161558,150.03860944627797,150.29898972819413,false
200,1.0,150.07610820096733,0.2579306794453373,149.9742376619769,150.23216834142224,true
200,1.0,149.75137793328054,0.2672075485561436,149.65595407790556,149.9231616264617,false
200,1.0,149.69708161061283,0.28409859970133766,149.5855887305971,149.86968733029843,false
200,1.0,150.11209488807566,0.2473720141771878,150.01798645002208,150.26535846419927,false
200,1.0,149.6740293815152,0.2933166213996117,149.5607022440464,149.85401886544602,false
200,1.0,150.11659480737933,0.23911652604201095,150.02522015178084,150.26433667782285,false
200,1.0,149.95099119321054,0.25930862998239945,149.85103954055074,150.11034817053314,true
200,1.0,150.1103109994574,0.24188004404336994,150.01925333771527,150.26113338175864,false
200,1.0,150.0706536718219,0.2564564697841547,149.97597399654518,150.23243046632933,true
200,1.0,150.13028192729848,0.2481401817644553,150.03680524495965,150.2849454267241,false
200,1.0,150.0193369568316,0.25545686070304896,149.92105489536155,150.1765117560646,true
200,1.0,150.0515682771345,0.2528021251371513,149.95245056022745,150.2052526853646,true
200,1.0,150.14342258742033,0.2458977199438266,150.04480978503176,150.2907075049756,false
200,1.0,150.0931279436962,0.24366366300580466,150.00650619532615,150.25016985833196,false
200,1.0,150.00786512839682,0.26061015586208214,149.9098044595608,150.17041461542289,true
200,1.0,149.4033824072399,0.3030222251707926,149.2873161354753,149.5903383606461,false
200,1.0,149.1303731260552,0.3110406459355488,149.0116707430341,149.32271138896965,false
200,1.0,149.97995466108455,0.2863629464309838,149.8742847280402,150.1606476744712,true
200,1.0,149.68099697376948,0.2815996543330641,149.57707452258464,149.8586741769177,false
200,1.0,150.07638754746785,0.24428069942513275,149.983676969903,150.22795766932813,true
200,1.0,150.06139167814834,0.24999552067785658,149.96859700323202,150.21859252390988,true
200,1.0,150.13400900330484,0.2416360374051294,150.041845824952,150.28348186235712,false
200,1.0,150.07196212275127,0.24388872946971674,149.97788347277503,150.22177220224475,true
200,1.0,150.06370397003437,0.25998561446900226,149.96773510979807,150.22772072426707,true
200,1.0,149.83398617295336,0.2708121563439647,149.73337910047994,150.0041912568239,true
200,1.0,149.92215075264684,0.2640922905513605,149.82287625167712,150.08696854222848,true
200,1.0,150.1209076841546,0.24120413888607573,150.02656173723676,150.26776587612284,false
200,1.0,150.12104206398888,0.2515432533019464,150.02500179328683,150.27654504658878,false
200,1.0,150.09504729260865,0.2602810287395414,150.00025717709508,150.26053820583462,false
200,1.0,150.0892192150094,0.2539116147957827,149.9947776595775,150.24868927437328,true
200,1.0,150.03501453002565,0.27418487978397366,149.93229779817614,150.2064826779601,true
200,1.0,150.10843659004342,0.25207645679446955,150.01326268972957,150.26533914652404,false
200,1.0,149.27850022580972,0.31068752500024743,149.1572078792817,149.46789540428196,false
200,1.0,149.99264447260066,0.2580176489466055,149.89433237263407,150.15235002158067,true
200,1.0,149.304378943827,0.27703688766897017,149.19650914888004,149.473546036549,false
200,1.0,150.12765877292946,0.24342096175109873,150.0360684596731,150.2794894214242,false
200,1.0,149.7045989320316,0.2652526040222085,149.60513727607358,149.8703898800958,false
200,1.0,150.1489085015054,0.26288417039066303,150.05054223656114,150.3134264069518,false
200,1.0,150.11856488314885,0.2383745994753781,150.02743863280517,150.26581323228055,false
200,1.0,150.14613572220958,0.2606999214857524,150.04979054177744,150.3104904632632,false
200,1.0,149.9311328419151,0.261981106174602,149.8364439981228,150.0984251042974,true
200,1.0,150.04004159401507,0.26388446260867227,149.9453374542103,150.20922191681896,true
200,1.0,149.84876567314313,0.26049711754561145,149.7517012025273,150.0121983200729,true
200,1.0,149.7956230986922,0.2838972578743437,149.6886172519002,149.97251450977456,false
200,1.0,150.11707015429943,0.2609225536070596,150.01938405739415,150.2803066110012,false
200,1.0,149.62159637867776,0.27945522531382494,149.5114372434493,149.79089246876313,false
200,1.0,149.7097125070456,0.2775428829673672,149.60003216723499,149.87757505020235,false
200,1.0,149.97236337479447,0.2750089416246908,149.8696351219662,150.1446440635909,true
200,1.0,149.3969060826413,0.2938411413821882,149.285574124868,149.57941526625018,false
200,1.0,149.95315568372692,0.256513440657244,149.8550618226788,150.11157526333605,true
200,1.0,150.12904447414107,0.25411832162419046,150.0328592900973,150.28697761172148,false
200,1.0,150.00770148094648,0.2594795311040059,149.90160919785637,150.16108872896038,true
200,1.0,149.96680845364642,0.2719239645464029,149.86475771836015,150.13668168290656,true
200,1.0,149.3971852033818,0.3080841098014844,149.2823863125687,149.59047042237017,false
200,1.0,150.14720442166376,0.2518055104984853,150.05609097787084,150.30789648836932,false
200,1.0,149.98695054480913,0.24318457806148785,149.89614316049222,150.1393277385537,true
200,1.0,150.13300116033588,0.26664275992570197,150.03265292101042,150.29929568093613,false
200,1.0,150.1569378600939,0.2542204492877147,150.05646079793652,150.31068124722424,false
200,1.0,150.04463574123054,0.24784198563335735,149.9503980237515,150.19824000938485,true
