parameters,2.5%,25.0%,50.0%,75.0%,97.5%
θ1,147.43168593210055,148.44504115090487,149.96314755346947,152.51954821025234,161.81201979271435
θ2,74.50850205009762,90.81826553524814,96.53532848940728,100.45300963498889,104.34276970377776
θ1,148.9034002897759,149.0866220273055,149.35677799300294,149.84694847379583,151.4755217488863
θ2,90.02843983949163,95.74010417422225,97.88241619926688,99.4304781521925,101.13742835580565
θ1,149.8184200101924,149.90841186147276,150.035341715369,150.25501400097656,151.03836252527935
θ2,96.45636633207515,98.9850046000955,99.91819322098817,100.59659194577782,101.3124738128026
θ1,149.9436733605721,149.98918068230574,150.05813292639698,150.17660129711473,150.557013615917
θ2,96.005251492996,98.27068770713417,99.14549145559593,99.8934552379207,101.00543955170787
θ1,149.97149835485098,149.98780620020025,150.0137478529865,150.0596170013049,150.2181411318845
θ2,98.51605941275427,99.37628872831442,99.7287042179056,100.00354510361379,100.32648589169561
