parameters,2.5%,25.0%,50.0%,75.0%,97.5%
θ1,126.53792000334747,133.36942616085685,138.9793683518053,145.91314725409634,163.87058138543128
θ2,94.35307779247924,98.66531943757649,99.8649938748276,100.52629794757279,100.96650235356158
θ1,143.4413585623433,147.97607002167106,150.90280358473706,154.31418878155458,162.40696876217552
θ2,98.83117997131407,99.81397167780176,100.09102120873185,100.25578795248919,100.35881157286192
θ1,146.52109202290163,149.53094279455027,151.42417580053558,153.51979634899197,157.9047521998455
θ2,99.23412173652007,99.72200981259164,99.86677871610158,99.94793730806452,99.99908631729754
θ1,147.38871102633448,149.0981660873818,150.24208721134426,151.54437257374832,154.37468254911738
θ2,99.75187109602675,99.97574173550723,100.04349648832786,100.08155171392858,100.10550051604004
θ1,149.4301315925648,151.0042371104944,151.90007654176787,152.85436845250086,154.81371767414367
θ2,99.87593964447457,99.96911954446779,99.99704360748397,100.01372205078826,100.02502299749997
