parameters,2.5%,25.0%,50.0%,75.0%,97.5%
θ1,137.51337781674695,141.76074346068276,146.06738391937245,151.80962492907238,167.62051830747893
θ2,88.31006446089383,97.20616256223872,99.38333751837015,100.66429838376395,101.46414699323695
θ1,149.719368901948,150.83074945292088,152.03327806408032,153.74650330146116,158.3681632554429
θ2,99.15716887580766,100.84141997293072,101.29989776646491,101.56148170119637,101.73389258867408
θ1,148.2760277852639,148.7996816503533,149.37920197694106,150.24388690096737,152.70730982088764
θ2,99.1300933836809,99.92028982153278,100.15135147139202,100.29370198516116,100.38188017093196
θ1,148.73918124369203,149.21785516262355,149.7234768138738,150.4104089922427,152.0105242264579
θ2,99.51714406891163,99.91790018925632,100.02902128527748,100.09476946061895,100.13798687635678
θ1,149.4455383026152,149.61274421387475,149.79311077055127,150.0485506552107,150.70700848006686
θ2,99.81693215954814,99.98387068082461,100.0306135716531,100.05586323025496,100.07332843708312
