ndata,sigma,theta_median,theta_iqrs,quartiles1,quartiles3,theta_coverage
200,20.0,101.28635856700069,2.809361811681228,99.86755591769207,102.6769177293733,true
200,20.0,97.10580377472185,2.612516526902425,95.73843985146736,98.35095637836979,false
200,20.0,103.91754378800557,2.051647551290344,102.77723787988386,104.8288854311742,false
200,20.0,98.68465076220727,2.0016599238539357,97.59909274003253,99.60075266388647,false
200,20.0,99.59652092242506,2.6932948936445342,98.16978492214346,100.863079815788,true
200,20.0,97.00148850847414,2.7876341832395752,95.53558563508354,98.32321981832311,false
200,20.0,102.71292087633097,2.6482074092223797,101.35196585193495,104.00017326115733,false
200,20.0,98.48734986895957,2.6309072193067493,97.11384836178297,99.74475558108972,false
200,20.0,103.53189640217597,2.3492014364128835,102.24110920978562,104.5903106461985,false
200,20.0,101.45031878919013,2.6993945518522793,100.04517318284324,102.74456773469552,false
200,20.0,97.4260142921908,2.80159987245392,95.93179852697108,98.733398399425,false
200,20.0,100.17359111311578,2.160580235875173,99.02093915863726,101.18151939451243,true
200,20.0,100.3845987714503,2.5347713521394155,99.05430636757112,101.58907771971053,true
200,20.0,98.08822050923686,2.8904971380842994,96.58247766643788,99.47297480452218,false
200,20.0,101.54045617646699,2.5546970127756765,100.18643058547599,102.74112759825167,false
200,20.0,96.29219311492675,2.7794387674999683,94.8449510857239,97.62438985322387,false
200,20.0,100.07016542254726,2.7740360162070203,98.64658081722428,101.4206168334313,true
200,20.0,102.46460455574365,2.148560380757985,101.2939585165202,103.44251889727819,false
200,20.0,99.50561525991615,2.589046817532136,98.14762564284891,100.73667246038104,true
200,20.0,98.13974376499449,2.809586722967964,96.72623345152674,99.5358201744947,false
200,20.0,100.38239507560391,2.4205879242567647,99.11286847558021,101.53345639983698,true
200,20.0,98.10423278988277,2.7789278750125135,96.63788738366904,99.41681525868155,false
200,20.0,99.89168084871709,2.598963266027596,98.52549604773934,101.12445931376693,true
200,20.0,100.01692943818233,2.4826955996707767,98.70580036759875,101.18849596726953,true
200,20.0,102.2202585798486,1.6808585009844847,101.28272594511391,102.9635844460984,false
200,20.0,101.25593145132763,2.7349375338409487,99.8604254303736,102.59536296421454,true
200,20.0,100.64175059908945,2.4691600567420267,99.36466002209731,101.83382007883934,true
200,20.0,98.0342321007657,2.748715096497719,96.59257517598489,99.34129027248261,false
200,20.0,100.49904121615567,2.47326049032543,99.20132499170431,101.67458548202974,true
200,20.0,99.1326739178572,2.4842593486708893,97.80350738510278,100.28776673377367,true
200,20.0,97.54175728168181,2.551508213252305,96.17279148639543,98.72429969964773,false
200,20.0,98.21979725673816,2.7521183967253506,96.79990084353356,99.55201924025891,false
200,20.0,100.99595152782867,2.320057763449455,99.76616115852985,102.08621892197931,true
200,20.0,100.0262919387832,2.55410755812467,98.64274413301149,101.19685169113616,true
200,20.0,100.00246760122707,2.526588218230671,98.65557350815106,101.18216172638174,true
200,20.0,98.32461034796162,2.4972822845048483,97.01170131802792,99.50898360253277,false
200,20.0,97.0725299030205,2.8541804818628123,95.52953237843106,98.38371286029387,false
200,20.0,101.01800774522576,2.6037262368219842,99.63134449374023,102.23507073056221,true
200,20.0,98.02809042632536,2.98429308026887,96.49178299999643,99.4760760802653,false
200,20.0,99.50393571461679,2.6170113801038184,98.0553813801501,100.67239276025391,true
200,20.0,101.12561727481912,2.530612604031745,99.8218611421535,102.35247374618524,true
200,20.0,99.15505795088772,2.7593822989547903,97.7161802082986,100.47556250725339,true
200,20.0,100.79089641238043,2.645773495895824,99.42279093192727,102.06856442782309,true
200,20.0,103.85913115673603,2.2039189157420083,102.73010095110378,104.93401986684579,false
200,20.0,100.6088251827412,2.0519760430194083,99.43871269431192,101.49068873733133,true
200,20.0,101.95808582505808,2.5817226323083986,100.60611140898565,103.18783404129405,false
200,20.0,99.92668156401037,2.726850182859124,98.48862884510665,101.21547902796577,true
200,20.0,99.78923329190124,2.547257337663936,98.47033147980707,101.01758881747101,true
200,20.0,100.95754177790103,2.494999541670765,99.61197760522609,102.10697714689685,true
200,20.0,97.99459894688954,2.5747654535388733,96.65262636104643,99.2273918145853,false
200,20.0,102.29031860945574,2.3782981502874065,101.01692639430776,103.39522454459517,false
200,20.0,96.92677129237336,2.5761498635491478,95.54975906613926,98.1259089296884,false
200,20.0,97.62951282678637,2.8034211622797756,96.18183252414863,98.98525368642841,false
200,20.0,98.18728393571928,2.6036730262765815,96.83953074976199,99.44320377603857,false
200,20.0,98.48833366724799,2.693845424233956,97.0457393529115,99.73958477714545,false
200,20.0,97.05706729567869,2.9074009451772724,95.51730014546236,98.42470109063963,false
200,20.0,98.44600051761765,2.234302077782374,97.26605475633505,99.50035683411743,false
200,20.0,100.4417647982288,2.183629477052193,99.24379172060833,101.42742119766052,true
200,20.0,98.12075409863371,2.8299303326536744,96.6091379615504,99.43906829420408,false
200,20.0,98.50414610064924,2.474278387169832,97.21896384162318,99.69324222879301,false
200,20.0,100.66669996013918,2.0252933747937334,99.55177960768782,101.57707298248155,true
200,20.0,102.06511913248008,2.744872224775733,100.65306375530363,103.39793598007937,false
200,20.0,99.23517044151615,2.6372678416260555,97.851229535227,100.48849737685306,true
200,20.0,98.9184763878101,2.7738781543533975,97.44990824214797,100.22378639650137,true
200,20.0,98.85079537949466,2.3145319233092607,97.59458097055759,99.90911289386685,false
200,20.0,99.40823342688539,2.3522408886442605,98.14780365280512,100.50004454144938,true
200,20.0,101.96496916232854,2.0845879407550143,100.87194570203226,102.95653364278728,false
200,20.0,96.98741958874353,3.041987407263548,95.39616273618748,98.43815014345103,false
200,20.0,98.47881820287097,2.236354449834735,97.2461741257709,99.48252857560564,false
200,20.0,101.93001392150218,2.6418035093909538,100.55715429649965,103.1989578058906,false
200,20.0,105.06427044734212,2.46016263262311,103.81040008210408,106.27056271472719,false
200,20.0,101.02847255728031,2.4670017097871835,99.71981718809315,102.18681889788033,true
200,20.0,99.40940275983621,2.549033463124019,98.02732885913994,100.57636232226396,true
200,20.0,97.17086868227992,2.793284837198641,95.65987537480801,98.45316021200665,false
200,20.0,99.62617901219804,2.2400266373052347,98.4256755261227,100.66570216342794,true
200,20.0,102.81504525431723,2.5967260249355775,101.47499947613652,104.0717255010721,false
200,20.0,99.48359041205089,2.5437550638736752,98.11888500771923,100.6626400715929,true
200,20.0,101.47129258442416,2.532525258785313,100.17484686279937,102.70737212158468,false
200,20.0,100.66229462518136,2.7782343707606145,99.21616210088332,101.99439647164394,true
200,20.0,99.75949301507865,2.8591536620048714,98.27042063829211,101.12957430029698,true
200,20.0,98.53227739587277,2.8433868358025336,97.09996346896185,99.94335030476438,false
200,20.0,101.11880705995914,2.4404527912776075,99.82514615454478,102.26559894582239,true
200,20.0,99.95233626204784,2.6685660647691947,98.56980261556265,101.23836868033185,true
200,20.0,101.71635723504725,2.3946664147098886,100.43255823189052,102.82722464660041,false
200,20.0,103.10119834542914,2.4353514719145437,101.75954166944356,104.19489314135811,false
200,20.0,98.14726958561587,2.8568803666857434,96.59878529001162,99.45566565669736,false
200,20.0,98.53518727481614,2.404041277160829,97.2597403562298,99.66378163339063,false
200,20.0,103.55995612250948,2.490416796010507,102.24034754544469,104.7307643414552,false
200,20.0,95.8673060153382,2.875958842985753,94.33428825181178,97.21024709479754,false
200,20.0,102.84984735629294,2.4746701524310453,101.5364582849135,104.01112843734454,false
200,20.0,103.4289551646912,2.697146706875955,102.08023860918428,104.77738531606023,false
200,20.0,98.75328832624477,2.15714565824166,97.58524258637738,99.74238824461904,false
200,20.0,98.7961514886814,2.650598807428821,97.43863884725874,100.08923765468757,true
200,20.0,103.83309536261265,2.534765097034594,102.50571464543954,105.04047974247413,false
200,20.0,98.54236355530583,2.865307855852336,97.01953534649084,99.88484320234318,false
200,20.0,101.12281925685227,2.2782934684558143,99.89136984337668,102.1696633118325,true
200,20.0,100.52376547366168,2.646066801108276,99.15077467030817,101.79684147141644,true
200,20.0,98.69202989127983,2.431109061079624,97.42708451391731,99.85819357499693,false
200,20.0,100.24690156902344,2.325837104764716,99.01271864690833,101.33855575167304,true
